CONVERSATION ID,CONVERSATION TITLE,FROM,SENDER PROFILE URL,TO,DATE,SUBJECT,CONTENT,FOLDER
2-NGY3ZDAyOWUtZDY3ZC00YThkLTg3YzYtOTJmNDQ5ZGQ0MWQ1XzAxMA==,,Bill Garman,https://www.linkedin.com/in/williamwgarman,Soundarya Vadlamani,2021-03-19 17:27:37 UTC,,I owe you a recommendation... which I will do this weekend.  I am doing great... and love my new job and boss.  How are you doing?  Is school in session and meeting in classes.  I know you will do awesome and look forward to hearing about your progress.  Thank you for reaching out... and ping me if you don't see a recommendation in your linkedin by Monday.  Stay safe...,INBOX
2-NGY3ZDAyOWUtZDY3ZC00YThkLTg3YzYtOTJmNDQ5ZGQ0MWQ1XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Bill Garman,2021-03-18 15:40:08 UTC,,"Hi Bill, hope you're doing good.",INBOX
2-NGY3ZDAyOWUtZDY3ZC00YThkLTg3YzYtOTJmNDQ5ZGQ0MWQ1XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Bill Garman,2021-03-18 15:32:10 UTC,,"Hi Bill, could you write me a recommendation?  Write Soundarya a recommendation: https://www.linkedin.com/recs/give?senderId=soundarya-vadlamani-333404164",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mohsin Mohammed CSM®,2021-03-18 14:53:45 UTC,,Thats great,INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 14:53:44 UTC,, Altogether new people have been roped in there,INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 14:53:23 UTC,,"It’s completed for Spain and Netherlands, now they are extending to other countries ",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mohsin Mohammed CSM®,2021-03-18 14:51:58 UTC,,Oh so the project is still running? I thought it would be done by dec or so,INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 14:51:17 UTC,,Ranjith and Kiran worked on next release and were released last Friday ,INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mohsin Mohammed CSM®,2021-03-18 14:51:11 UTC,,"Oh is it, all right",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 14:50:29 UTC,,"It was good until release 1, after that I spoke to Sreekanth and moved out of it",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mohsin Mohammed CSM®,2021-03-18 14:48:53 UTC,,"yup, everything is fine.  How did the project go?",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 14:17:54 UTC,,"I’m good, how are you doing. Hope things are well there ",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mohsin Mohammed CSM®,2021-03-18 13:35:20 UTC,,"Thanks mohsin :)  Good to hear from you, how are you doing?",INBOX
2-YmZiZjhhODgtZTUzNi00Yzc5LTgzNWEtMzcyODM1NTA1MmM2XzAxMA==,,Mohsin Mohammed CSM®,https://www.linkedin.com/in/mohsin-mohammed-csm®-327b67107,Soundarya Vadlamani,2021-03-18 13:29:29 UTC,,Mohsin sent you a recommendation  Review Recommendation: https://www.linkedin.com/recs/received?senderId=mohsin-mohammed-327b67107,INBOX
2-NGM3YTkxNjktZWNiNi00MDVjLWI4MzAtOTkzMjBjZjEzODhhXzAxMA==,,Nm Chowdary,https://www.linkedin.com/in/nmichow,Soundarya Vadlamani,2021-03-14 05:10:50 UTC,,Helllo,INBOX
2-ZmVkZDg5YzMtYTk1ZC00YTkzLWFjZjYtZTVmYmMyN2UzZWQ0XzAxMA==,,Sri Nivas,https://www.linkedin.com/in/srinuchowdary1234,Soundarya Vadlamani,2021-03-12 10:31:21 UTC,,Hi how are you doing?,INBOX
2-NDU5MTA5YmEtYzk2Ny00MmNlLTgxMmMtMjI3Y2IxMzNkMmFkXzAxMA==,,Praveen kumar ,https://www.linkedin.com/in/praveen-kumar-659b18200,Soundarya Vadlamani,2021-03-12 03:55:31 UTC,,Glade to connect with you. ,INBOX
2-NDU5MTA5YmEtYzk2Ny00MmNlLTgxMmMtMjI3Y2IxMzNkMmFkXzAxMA==,,Praveen kumar ,https://www.linkedin.com/in/praveen-kumar-659b18200,Soundarya Vadlamani,2021-03-12 03:55:24 UTC,,Hi Soundarya ,INBOX
2-NjE0NzEzNjEtZjcyYS00MjlmLTgxYmUtMDE2ZWM0Nzg2YTJkXzAxMA==,,Rohin kumar Reddy,https://www.linkedin.com/in/rohin-kumar-reddy-1061a0126,Soundarya Vadlamani,2021-03-11 18:21:47 UTC,,Hi,INBOX
2-ZDYwZmQxYTAtOTFmNC00NjBjLTkxY2ItNDgwZjA5ZDFjNjRhXzAxMw==,,SB (John M),https://www.linkedin.com/in/john-m-b0237a1a4,Soundarya Vadlamani,2021-02-23 17:52:38 UTC,,"Nice to e-meet you. Welcome to my LinkedIn network & thank you for connecting. Much appreciated! Regards, John",INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2021-01-26 11:17:45 UTC,,😂😂,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2021-01-13 18:21:34 UTC,,keep having fun... even by chance don't interact with KHC team :P not sure if they ask requirements,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2021-01-13 16:59:33 UTC,,😁,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2021-01-13 16:59:25 UTC,,"So far, so good",INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2021-01-13 16:14:44 UTC,,Enjoying your new 🌃 ,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2021-01-13 16:14:31 UTC,,How is life going on?,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2021-01-13 16:14:24 UTC,,"I'm good, too",INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2021-01-13 15:03:21 UTC,,Im good. How about you?,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2021-01-13 15:03:15 UTC,,Hi umanjali,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-12-15 08:12:46 UTC,,How are you doing?,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-12-15 08:12:40 UTC,,Hi Soundarya ,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-08-18 05:48:07 UTC,,It's my pleasure,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2020-08-17 13:41:59 UTC,,Thanks a lot for the kind words! :),INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-08-17 10:23:16 UTC,,You will be able to see on your wall,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-08-17 10:22:57 UTC,,,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Umanjali Boga,2020-08-15 07:00:13 UTC,,Cannot open it,INBOX
2-ODRiYWIxNGQtZTUwZS01OWM5LTk1NmYtNWIxZTMyNWEyMGNhXzAxMw==,,Umanjali Boga,https://www.linkedin.com/in/umanjali-boga-88a07a6b,Soundarya Vadlamani,2020-08-15 05:58:54 UTC,,Umanjali sent you a recommendation  Review Recommendation: https://www.linkedin.com/recs/received?senderId=umanjali-boga-88a07a6b,INBOX
2-MWM3MjhlMTYtNWY5Zi00MjQxLWE5MGYtYmZlNmNlYzBjNTNjXzAxMw==,,Vijay Patel,https://www.linkedin.com/in/vijay-patel-02120029,Soundarya Vadlamani,2020-12-14 08:43:06 UTC,,Hi ,INBOX
2-Mzk0YjcxN2MtMWFlNy00ZjUyLWEwYzEtNzlkY2E0ZjQ2N2ZlXzAxMw==,,Ranadheer Reddy,https://www.linkedin.com/in/ranadheer-reddy-24036041,Soundarya Vadlamani,2020-11-13 22:35:13 UTC,,hyd?,INBOX
2-Mzk0YjcxN2MtMWFlNy00ZjUyLWEwYzEtNzlkY2E0ZjQ2N2ZlXzAxMw==,,Ranadheer Reddy,https://www.linkedin.com/in/ranadheer-reddy-24036041,Soundarya Vadlamani,2020-10-19 11:20:28 UTC,,Thanks for adding,INBOX
2-MzNjMzIxMzEtMjRhNS00OTRiLTkyZDMtNDA3NDc4MWMyMzAwXzAxMw==,,Bhuvana Sree,https://www.linkedin.com/in/bhuvana-sree-735074194,Soundarya Vadlamani,2020-11-03 04:12:31 UTC,,Hi Soundarya Vadlamani Are You Interested In Free Online Webinar On Saturday 7th Nov at 10 AM [IST] Data Science (AI/ML/Deep Learning),INBOX
2-ODc4YzI0NzctZGY1Mi00YzU2LTgwMzMtN2Y5Zjk5ZmRjM2E3XzAxMA==,,Srikanth D,https://www.linkedin.com/in/imdsrikanth,Soundarya Vadlamani,2020-11-02 15:13:17 UTC,,"Hi Soundarya V, thanks for accepting my connect request, I am glad to have you in my network.  I hope our connection would be a source for being new friends, updating our learnings, and stay updated with the required skills to grow in our careers.  Let's make our network successful by staying connected as friends indeed always.  Thanks, Srikanth",INBOX
2-ODc4YzI0NzctZGY1Mi00YzU2LTgwMzMtN2Y5Zjk5ZmRjM2E3XzAxMA==,,Srikanth D,https://www.linkedin.com/in/imdsrikanth,Soundarya Vadlamani,2020-11-02 13:45:27 UTC,,"Hi, I’m building a network of professionals and I would like to connect with you.  Srikanth",INBOX
2-MWQwYThlMTgtODNjYS00YjY5LWI0NmEtNjZlZmRhZmQ5NjlkXzAxMA==,,DhanaLakshmi Atti,https://www.linkedin.com/in/dhanalakshmi-atti,Soundarya Vadlamani,2020-11-02 13:50:18 UTC,,😊,INBOX
2-MWQwYThlMTgtODNjYS00YjY5LWI0NmEtNjZlZmRhZmQ5NjlkXzAxMA==,,DhanaLakshmi Atti,https://www.linkedin.com/in/dhanalakshmi-atti,Soundarya Vadlamani,2020-11-02 13:50:16 UTC,,Thank you,INBOX
2-MWQwYThlMTgtODNjYS00YjY5LWI0NmEtNjZlZmRhZmQ5NjlkXzAxMA==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,DhanaLakshmi Atti,2020-11-02 13:45:46 UTC,,Congrats on your work anniversary!,INBOX
2-NmQxYjNjMTgtZTgyNi00MjBkLWE1ZjYtMjU0ZjAxMjE1MGU2XzAxMA==,,Sachin Sharma,https://www.linkedin.com/in/sachin-sharma-0908631a6,Soundarya Vadlamani,2020-10-19 10:19:49 UTC,,"Greetings from Mayra Enterprise!  We take this rare opportunity to write to you to see if we can establish business relationship with you. We have been providing translation and localization services in all Indian, Asian, European, African languages across the world.",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-15 07:53:03 UTC,,Sure,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-14 21:32:00 UTC,,Do review it.,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-14 18:05:49 UTC,,Thank you ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-14 17:59:02 UTC,,,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-13 05:04:12 UTC,,Can you please send your SOP for reference ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-13 05:03:45 UTC,,Hi Soundarya  ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 16:37:25 UTC,,👍,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 16:21:53 UTC,,Thank you,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 15:30:08 UTC,,"Happy journey, go safe and stay safe. ",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 14:37:58 UTC,,Yeah thanks,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 14:01:09 UTC,,"Wow, good score!",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 14:00:16 UTC,,7,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 13:58:58 UTC,,What’s your ielts score?,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 13:58:05 UTC,,Great ! I’m stuck with ielts. ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 13:57:15 UTC,,With ielts,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 13:56:27 UTC,,"So soon , with ielts or without ielts. ",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 13:55:43 UTC,,9th oct,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-04 13:54:54 UTC,,Good job. When you’re leaving india ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-04 13:53:27 UTC,,"Yes, i did",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 06:21:18 UTC,,Thanks ! Do you left the job ? ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-03 06:20:22 UTC,,That's great,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 05:08:49 UTC,,"Even , I’m planning for masters in Graphic Design in UK.",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 05:08:11 UTC,,Cool! Sounds great!,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-03 05:07:36 UTC,,Data science and analytics,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 04:12:04 UTC,,On which course is your masters ? ,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 04:11:35 UTC,,👍,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-10-03 03:53:58 UTC,,"Thanks, Amresh",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-10-03 02:55:57 UTC,,"Congratulations buddy, have a good future ahead. Good luck ",INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-02-21 04:39:49 UTC,,👍,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Amresh Bandi,2020-02-21 04:37:10 UTC,,Thank you,INBOX
2-MjI3OGU3NjQtM2YxZS01ZjM1LWEzNmUtYWE2NGYwZWFhM2Q4XzAxMg==,,Amresh Bandi,https://www.linkedin.com/in/amreshkanna,Soundarya Vadlamani,2020-02-21 03:40:30 UTC,,Congrats on your work anniversary!,INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Mark Gideon,https://www.linkedin.com/in/markgideon,Soundarya Vadlamani,2020-10-07 18:04:48 UTC,,Thanks Soundarya :),INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mark Gideon,2020-10-07 17:47:28 UTC,,Happy birthday!,INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Mark Gideon,https://www.linkedin.com/in/markgideon,Soundarya Vadlamani,2020-10-05 09:36:45 UTC,,That's good to know. Wish you a safe travel. All the best for the new endeavour. :) ,INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mark Gideon,2020-10-05 08:09:46 UTC,,Everything's been good. Travelling on the 9th oct,INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Mark Gideon,https://www.linkedin.com/in/markgideon,Soundarya Vadlamani,2020-10-04 14:33:46 UTC,,"Doing well, thanks. I lost my contacts and I couldn't msg any of my friends. How have you been during this time? Have you already shifted to the UK? ",INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mark Gideon,2020-10-04 13:53:42 UTC,,"Im good, how are you?",INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mark Gideon,2020-10-04 13:53:35 UTC,,"Thanks, Mark",INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Mark Gideon,https://www.linkedin.com/in/markgideon,Soundarya Vadlamani,2020-10-03 13:35:34 UTC,,"Hey Soundarya, how are you doing?  Congrats on starting at Hertfordshire. All the best! ",INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Mark Gideon,2019-06-20 08:48:34 UTC,,Yeah :),INBOX
2-Mzg3ZmU4ZjAtNTAwMC01NzFhLWJjMmItYjM1Yjg0NGQwYzFiXzAxMQ==,,Mark Gideon,https://www.linkedin.com/in/markgideon,Soundarya Vadlamani,2019-06-20 08:27:30 UTC,,Glad to get connected. :) ,INBOX
2-ODEwYTk1MzYtODg1Yi00NWVhLWJjNmQtZjk0NzMxMjZlOTU1XzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,prashanth G,2020-10-05 08:08:54 UTC,,"Thanks, prashanth",INBOX
2-ODEwYTk1MzYtODg1Yi00NWVhLWJjNmQtZjk0NzMxMjZlOTU1XzAxMw==,,prashanth G,https://www.linkedin.com/in/prashanth-g-02b77296,Soundarya Vadlamani,2020-10-05 06:49:24 UTC,,Congrats on starting at University of Hertfordshire!,INBOX
2-MjdmYmFjYzYtOWRmZS00OTBlLTk0Y2UtMmIxY2Q1ZmI0M2NhXzAxMg==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Kishore Srinivas,2020-10-04 13:55:54 UTC,,Thanks,INBOX
2-MjdmYmFjYzYtOWRmZS00OTBlLTk0Y2UtMmIxY2Q1ZmI0M2NhXzAxMg==,,Kishore Srinivas,https://www.linkedin.com/in/kishore-srinivas-20500721,Soundarya Vadlamani,2020-10-03 06:47:33 UTC,,Congrats on starting at University of Hertfordshire!,INBOX
2-YTlkYWEzYTUtOWI1NC00OGZkLTllMGEtNmFlY2Y2MzIyZDZlXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Bhavya Venkatesh,2020-10-04 13:55:32 UTC,,sure i will😊,INBOX
2-YTlkYWEzYTUtOWI1NC00OGZkLTllMGEtNmFlY2Y2MzIyZDZlXzAxMw==,,Soundarya Vadlamani,https://www.linkedin.com/in/soundarya-vadlamani-333404164,Bhavya Venkatesh,2020-10-04 13:55:23 UTC,,Im coming on 9th oct,INBOX
